Video_id,Is_Reply,Parent_Comment_ID,Comment_ID,Channel_ID,Display Name,Comment Text,Likes,Timestamp,cleaned_comment,cleaned_comment_for_sentiment,mentioned_products,language,is_english,sentiment_label,product_related
f1jEf_xShiY,TRUE,Ugw1apS9iFlLeSztn1l4AaABAg,Ugw1apS9iFlLeSztn1l4AaABAg.9vMlSLzBbkF9yJ_PCcbEM_,UC87GsCKLO5pFVndyBF3oSOA,@rh9967,"@@kamu747in the loosest sense of the word, it might be considered “art” but it isn’t your art. How can you be an artist without artistic skill? Artistic skill is what defines an artist. Typing “Teddy bear sitting in the snow wearing cowboy boots” doesn’t take artistic skill and it isn’t art. It’s akin to taking your car to a mechanic and asking them to rebuild the engine. A week later you’re going around telling everyone that you’re a “master mechanic” that just rebuilt their engine? You’re neither a master mechanic nor someone with the skill set required to properly rebuild an engine but it’s fun to pretend… I guess. ai is not a tool - it is a replacement. The more ai is used and relied upon, the more creativity will become stagnant. Why wouldn’t it? You’re asking a non-human algorithm to predict and define something that is inherently human.",0,2023-12-14T19:16:35Z,kamu747in the loosest sense of the word it might be considered art but it isnt your art How can you be an artist without artistic skill Artistic skill is what defines an artist Typing Teddy bear sitting in the snow wearing cowboy boots doesnt take artistic skill and it isnt art Its akin to taking your car to a mechanic and asking them to rebuild the engine A week later youre going around telling everyone that youre a master mechanic that just rebuilt their engine Youre neither a master mechanic nor someone with the skill set required to properly rebuild an engine but its fun to pretend I guess ai is not a tool it is a replacement The more ai is used and relied upon the more creativity will become stagnant Why wouldnt it Youre asking a nonhuman algorithm to predict and define something that is inherently human,kamu747in the loosest sense of the word it might be considered art but it isnt your art how can you be an artist without artistic skill artistic skill is what defines an artist typing teddy bear sitting in the snow wearing cowboy boots doesnt take artistic skill and it isnt art its akin to taking your car to a mechanic and asking them to rebuild the engine a week later youre going around telling everyone that youre a master mechanic that just rebuilt their engine youre neither a master mechanic nor someone with the skill set required to properly rebuild an engine but its fun to pretend i guess ai is not a tool it is a replacement the more ai is used and relied upon the more creativity will become stagnant why wouldnt it youre asking a nonhuman algorithm to predict and define something that is inherently human,[],en,TRUE,negative,TRUE
f1jEf_xShiY,FALSE,,Ugz2NXlSVycoHUGJas14AaABAg,UCz8BKhx8_-ShRjEyeCZvEQQ,@zeeshan2202,Brother it was suppose to do the Adobe firefly master class and more than half class was about photoshop😧,2,2023-09-27T16:48:27Z,Brother it was suppose to do the Adobe firefly master class and more than half class was about photoshop:anguished_face:,brother it was suppose to do the adobe [product] master class and more than half class was about [product]:anguished_face:,"['firefly', 'photoshop']",en,TRUE,negative,TRUE
f1jEf_xShiY,FALSE,,UgxFqGCiUme-oENby4x4AaABAg,UCvU9gRa8Yas4S22K3j2YRdg,@BubblesTheChimp13,Everything looks so generic. The only company I can see using this is some low budget company needing generic artwork for daily turnarounds with clients who have no eye for quality. And that's coming from a guy who has done work for billion dollar companies who design by committee. They would absolutely trash this generic look.,18,2023-09-20T22:37:56Z,Everything looks so generic The only company I can see using this is some low budget company needing generic artwork for daily turnarounds with clients who have no eye for quality And thats coming from a guy who has done work for billion dollar companies who design by committee They would absolutely trash this generic look,everything looks so generic the only company i can see using this is some low budget company needing generic artwork for daily turnarounds with clients who have no eye for quality and thats coming from a guy who has done work for billion dollar companies who design by committee they would absolutely trash this generic look,[],en,TRUE,negative,TRUE
f1jEf_xShiY,TRUE,UgxFqGCiUme-oENby4x4AaABAg,UgxFqGCiUme-oENby4x4AaABAg.9uu3sURBbTI9vyhaDbi0P8,UCT0L8ORkmdp3sqjuGHbut6w,@RalloR,"Ok billion dollar guy, your experience applies to each and every case and we care a lot about your opinion. 👍",8,2023-10-17T14:22:03Z,Ok billion dollar guy your experience applies to each and every case and we care a lot about your opinion :thumbs_up:,ok billion dollar guy your experience applies to each and every case and we care a lot about your opinion :thumbs_up:,[],en,TRUE,negative,TRUE
f1jEf_xShiY,TRUE,UgxFqGCiUme-oENby4x4AaABAg,UgxFqGCiUme-oENby4x4AaABAg.9uu3sURBbTI9yEbGGRs5YF,UCvU9gRa8Yas4S22K3j2YRdg,@BubblesTheChimp13,"@@fredthomson2384 : I can't see any big brands paying an ad agency millions of $$ for something done in a few minutes using AI. Especially when most of brands have a certain look they like. Maybe as prelim ideas you bring to a committee and say...""What about something like this?"" but no way for anything final to press. Right now you can search AI generated designs and everything looks like it came out of a CGI animated cartoon: Skin smoothing, unnatural lights, mist, soft focus, etc. Very odd plastic look. And then it's all the same concept and placements of things. Also caught some details on different designs pulled from the same sources.",1,2023-12-12T20:56:38Z,fredthomson2384 : I cant see any big brands paying an ad agency millions of for something done in a few minutes using AI Especially when most of brands have a certain look they like Maybe as prelim ideas you bring to a committee and sayWhat about something like this but no way for anything final to press Right now you can search AI generated designs and everything looks like it came out of a CGI animated cartoon: Skin smoothing unnatural lights mist soft focus etc Very odd plastic look And then its all the same concept and placements of things Also caught some details on different designs pulled from the same sources,fredthomson2384 : i cant see any big brands paying an ad agency millions of for something done in a few minutes using ai especially when most of brands have a certain look they like maybe as prelim ideas you bring to a committee and saywhat about something like this but no way for anything final to press right now you can search ai generated designs and everything looks like it came out of a cgi animated cartoon: skin smoothing unnatural lights mist soft focus etc very odd plastic look and then its all the same concept and placements of things also caught some details on different designs pulled from the same sources,[],en,TRUE,negative,TRUE
f1jEf_xShiY,FALSE,,UgwCTlECriUzvHr6bZh4AaABAg,UCp3CQF3hZQHWmJS3OeZ2YhA,@zero2webmaster,The beta period has been ongoing for six months and the forced watermarks make the images created by Firefly useless. Please stop adding watermarks to images.,17,2023-09-19T11:37:26Z,The beta period has been ongoing for six months and the forced watermarks make the images created by Firefly useless Please stop adding watermarks to images,the beta period has been ongoing for six months and the forced watermarks make the images created by [product] useless please stop adding watermarks to images,['firefly'],en,TRUE,negative,TRUE
f1jEf_xShiY,FALSE,,UgyGN3b7Wux62pqsQTF4AaABAg,UCelpdp01Wg2fRuqR6eudlJg,@petersolomon5227,"Question: does Adobe require its customers use North American English when activating image generation?

Comment: Adobe and other US software vendor’s use of “Evangelist” to describe a technology smitten employee is silly. This has everything to do with the legacy of American Founding Fathers’ Puritanism, not contentment in one’s occupation.",1,2023-09-07T22:32:36Z,Question: does Adobe require its customers use North American English when activating image generation Comment: Adobe and other US software vendors use of Evangelist to describe a technology smitten employee is silly This has everything to do with the legacy of American Founding Fathers Puritanism not contentment in ones occupation,question: does adobe require its customers use north american english when activating image generation comment: adobe and other us software vendors use of evangelist to describe a technology smitten employee is silly this has everything to do with the legacy of american founding fathers puritanism not contentment in ones occupation,[],en,TRUE,negative,TRUE
f1jEf_xShiY,FALSE,,Ugw-PkbpTiwSjkNhSDV4AaABAg,UCnZgW3WlOelcBWMXkF4U5_A,@OceanWaves101,I feel like the Text Effect is an old school thing that was dug out of the attic. There are better options out there. The text to vector is pretty cool for logos and branding.,4,2023-08-19T17:11:08Z,I feel like the Text Effect is an old school thing that was dug out of the attic There are better options out there The text to vector is pretty cool for logos and branding,i feel like the text effect is an old school thing that was dug out of the attic there are better options out there the text to vector is pretty cool for logos and branding,[],en,TRUE,positive,TRUE
JlPj2Bzv2RU,FALSE,,Ugy0rggBmcyj7McPf8F4AaABAg,UCpBPhe7NTm2nA9rlyYL7J7g,@markmsee,Childish! Is Adobe developing a professional tool or an app for enthusiastic seven-year-olds to unleash their creativity? It's high time to mature before it's too late!,0,2023-07-29T05:41:04Z,Childish Is Adobe developing a professional tool or an app for enthusiastic sevenyearolds to unleash their creativity Its high time to mature before its too late,childish is adobe developing a professional tool or an app for enthusiastic sevenyearolds to unleash their creativity its high time to mature before its too late,[],en,TRUE,negative,TRUE
K_TO88D0UEQ,FALSE,,UgzOfMzQGN3uBHin0NF4AaABAg,UC_u9D6I5QYtatTyPNgONucQ,@jayman1462,"sad story, but i hate ai",2,2025-04-10T18:21:32Z,sad story but i hate ai,sad story but i hate ai,[],en,TRUE,negative,TRUE
_uo0EfagPfU,FALSE,,UgxPEyVz6zelMJaYikp4AaABAg,UCi1Ocz7UpWCCDr1JscSgptg,@pinkbowsৎ,Not you using ai dawgg the world is doomed,1,2025-03-28T01:57:08Z,Not you using ai dawgg the world is doomed,not you using ai dawgg the world is doomed,[],en,TRUE,negative,TRUE
_uo0EfagPfU,FALSE,,Ugw2xxhhFZBjnNNT2yZ4AaABAg,UCrR8EGouE_v4iujgjs3MUIA,@thepancakereviewer,"""By these photos i ""created"" in Adobe Firefly"" fixed that sentence. You typed in a prompt. You didnt create anything.",5,2025-03-26T10:49:01Z,By these photos i created in Adobe Firefly fixed that sentence You typed in a prompt You didnt create anything,by these photos i created in adobe [product] fixed that sentence you typed in a prompt you didnt create anything,['firefly'],en,TRUE,negative,TRUE
_uo0EfagPfU,FALSE,,UgwZJDBpKv3502mdtT94AaABAg,UCoT-m5lKDuIPhLtGw-crn0Q,@Clarrr,Ai is not and will never be art,8,2025-03-20T22:25:58Z,Ai is not and will never be art,ai is not and will never be art,[],en,TRUE,negative,TRUE
_uo0EfagPfU,FALSE,,Ugzbg9gEHlDCX4ULSfN4AaABAg,UCQrtjkiXec78NEpyTNz-CEA,@Ottershopdesign,"This ain't it, chief.",7,2025-03-20T22:21:05Z,This aint it chief,this aint it chief,[],en,TRUE,negative	,TRUE
_uo0EfagPfU,FALSE,,UgzJ6eVvgiWFEEhT56F4AaABAg,UCvWoZSv7vg2Y46U-XSOIwyQ,@raindrop19,"just unsubscribed, stop putting AI in artistic spaces",9,2025-03-20T19:33:43Z,just unsubscribed stop putting AI in artistic spaces,just unsubscribed stop putting ai in artistic spaces,[],en,TRUE,negative	,TRUE
_uo0EfagPfU,TRUE,UgzJ6eVvgiWFEEhT56F4AaABAg,UgzJ6eVvgiWFEEhT56F4AaABAg.AFuDbupFooMAFuSaXReyyZ,UCvWoZSv7vg2Y46U-XSOIwyQ,@raindrop19,"@@sarasnapshots wow you thought you ate that. i was, i actually really like what you do and because of that i thought that you would respect the art of photography and the photographers that you work with by not doing this stuff, stop putting AI in artistic spaces",8,2025-03-20T21:44:36Z,sarasnapshots wow you thought you ate that i was i actually really like what you do and because of that i thought that you would respect the art of photography and the photographers that you work with by not doing this stuff stop putting AI in artistic spaces,sarasnapshots wow you thought you ate that i was i actually really like what you do and because of that i thought that you would respect the art of photography and the photographers that you work with by not doing this stuff stop putting ai in artistic spaces,[],en,TRUE,negative	,TRUE
_uo0EfagPfU,TRUE,UgzJ6eVvgiWFEEhT56F4AaABAg,UgzJ6eVvgiWFEEhT56F4AaABAg.AFuDbupFooMAFuWcVhoEAP,UCQrtjkiXec78NEpyTNz-CEA,@Ottershopdesign,"@@sarasnapshots Yeah, I'm unsubscribing too. Your work is amazing, but I'm sick of getting ads for Adobe's AI crap in my subscription feed. I don't blame you for taking a sponsorship, everyone needs money. I'm sure what Adobe is paying you for these is enough to make up for any loss in viewership.",5,2025-03-20T22:19:49Z,sarasnapshots Yeah Im unsubscribing too Your work is amazing but Im sick of getting ads for Adobes AI crap in my subscription feed I dont blame you for taking a sponsorship everyone needs money Im sure what Adobe is paying you for these is enough to make up for any loss in viewership,sarasnapshots yeah im unsubscribing too your work is amazing but im sick of getting ads for adobes ai crap in my subscription feed i dont blame you for taking a sponsorship everyone needs money im sure what adobe is paying you for these is enough to make up for any loss in viewership,[],en,TRUE,negative	,TRUE
fJB7LkXy92Y,TRUE,Ugw-TdLPY5VtaSbHe194AaABAg,Ugw-TdLPY5VtaSbHe194AaABAg.AEzfuoyA6QgAF0fdbnPKjF,UC_wUYsxdWP3AWp3YZVrRdIg,@cameronhobson,I feel like this is going to age really badly in 3-6 months when Hbomberguy drops his Adobe video,0,2025-02-26T20:30:38Z,I feel like this is going to age really badly in 36 months when Hbomberguy drops his Adobe video,i feel like this is going to age really badly in 36 months when hbomberguy drops his adobe video,[],en,TRUE,negative,TRUE
fJB7LkXy92Y,TRUE,Ugw-TdLPY5VtaSbHe194AaABAg,Ugw-TdLPY5VtaSbHe194AaABAg.AEzfuoyA6QgAFBzrGg_B_X,UCu_d3Bmc3_iBe9xDFcoNm8w,@theblobjectfish,"@@cameronhobson Eh, I feel like anyone who knows anything about computers knows that Adobe is kind of ethically trash, they're the original ""software as a subscription"" guys after all, but they're so deeply entrenched in certain parts of the industry that they're almost impossible to avoid. I don't think anyone is gonna' look down on Harke for getting the bag here. Besides, she seems more interested in the funny Habbo thing than the software itself.

At least it wasn't AI or crypto... Or Amico, LMAO. :P",0,2025-03-03T05:58:55Z,cameronhobson Eh I feel like anyone who knows anything about computers knows that Adobe is kind of ethically trash theyre the original software as a subscription guys after all but theyre so deeply entrenched in certain parts of the industry that theyre almost impossible to avoid I dont think anyone is gonna look down on Harke for getting the bag here Besides she seems more interested in the funny Habbo thing than the software itself At least it wasnt AI or crypto Or Amico LMAO :P,cameronhobson eh i feel like anyone who knows anything about computers knows that adobe is kind of ethically trash theyre the original software as a subscription guys after all but theyre so deeply entrenched in certain parts of the industry that theyre almost impossible to avoid i dont think anyone is gonna look down on harke for getting the bag here besides she seems more interested in the funny habbo thing than the software itself at least it wasnt ai or crypto or amico lmao :p,[],en,TRUE,negative,TRUE
mAxDOqGHTLo,FALSE,,Ugwk7AWCrxnl-UX1wUZ4AaABAg,UCM2fGUm3r9R3PE9sbSm1wng,@rbaezd,"Discontinuation of Generative Workspace in Photoshop Beta

What a tremendous problem you have created for us, the users of the Generative Workspace in Photoshop Beta. I have been working intensively since November 2024, and I have accumulated over a thousand images — each carefully crafted with prompts, composition references, style guidelines, and more. And now, without warning, you’ve decided to discontinue this essential feature and redirect us to Firefly Web?

To make matters worse, our entire work history is being deleted, and we’re given a deadline to download everything. Sure, we can retrieve the images, but what about the prompts we used? What about the reference images — those small yet meaningful thumbnails that helped us remember which inspirations corresponded to each file? 

Firefly only accepts Photoshop Web version for post edition. I rather to use the professional version in my Mac!

I have been using Photoshop since its very first version. Never before have I witnessed such a disheartening and disruptive decision. I have fiercely defended Photoshop and Adobe over the years, even when colleagues suggested I switch to other technologies. Now, I’m left questioning everything.

I honestly don’t know what I’ll do next, but I am seriously reconsidering my trust in Adobe. And with me, I may take the many students to whom I had enthusiastically recommended the Generative Workspace.",0,2025-05-31T10:58:56Z,Discontinuation of Generative Workspace in Photoshop Beta What a tremendous problem you have created for us the users of the Generative Workspace in Photoshop Beta I have been working intensively since November 2024 and I have accumulated over a thousand images each carefully crafted with prompts composition references style guidelines and more And now without warning youve decided to discontinue this essential feature and redirect us to Firefly Web To make matters worse our entire work history is being deleted and were given a deadline to download everything Sure we can retrieve the images but what about the prompts we used What about the reference images those small yet meaningful thumbnails that helped us remember which inspirations corresponded to each file Firefly only accepts Photoshop Web version for post edition I rather to use the professional version in my Mac I have been using Photoshop since its very first version Never before have I witnessed such a disheartening and disruptive decision I have fiercely defended Photoshop and Adobe over the years even when colleagues suggested I switch to other technologies Now Im left questioning everything I honestly dont know what Ill do next but I am seriously reconsidering my trust in Adobe And with me I may take the many students to whom I had enthusiastically recommended the Generative Workspace,discontinuation of generative workspace in [product] beta what a tremendous problem you have created for us the users of the generative workspace in [product] beta i have been working intensively since november 2024 and i have accumulated over a thousand images each carefully crafted with prompts composition references style guidelines and more and now without warning youve decided to discontinue this essential feature and redirect us to [product] web to make matters worse our entire work history is being deleted and were given a deadline to download everything sure we can retrieve the images but what about the prompts we used what about the reference images those small yet meaningful thumbnails that helped us remember which inspirations corresponded to each file [product] only accepts [product] web version for post edition i rather to use the professional version in my mac i have been using [product] since its very first version never before have i witnessed such a disheartening and disruptive decision i have fiercely defended [product] and adobe over the years even when colleagues suggested i switch to other technologies now im left questioning everything i honestly dont know what ill do next but i am seriously reconsidering my trust in adobe and with me i may take the many students to whom i had enthusiastically recommended the generative workspace,"['firefly', 'photoshop']",en,TRUE,negative,TRUE
mAxDOqGHTLo,FALSE,,UgyJ7O9-jUfnMkKgH5R4AaABAg,UCM2fGUm3r9R3PE9sbSm1wng,@rbaezd,"Subject: A Deep Concern Regarding the Discontinuation of Generative Workspace in Photoshop Beta

What a tremendous problem you have created for us, the users of the Generative Workspace in Photoshop Beta. I have been working intensively since November 2024, and I have accumulated over a thousand images — each carefully crafted with prompts, composition references, style guidelines, and more. And now, without warning, you’ve decided to discontinue this essential feature and redirect us to Firefly Web?

To make matters worse, our entire work history is being deleted, and we’re given a deadline to download everything. Sure, we can retrieve the images, but what about the prompts we used? What about the reference images — those small yet meaningful thumbnails that helped us remember which inspirations corresponded to each file? 

Firefly only accepts Photoshop Web version for post edition. I rather to use the professional version in my Mac!

I have been using Photoshop since its very first version. Never before have I witnessed such a disheartening and disruptive decision. I have fiercely defended Photoshop and Adobe over the years, even when colleagues suggested I switch to other technologies. Now, I’m left questioning everything.

I honestly don’t know what I’ll do next, but I am seriously reconsidering my trust in Adobe. And with me, I may take the many students to whom I had enthusiastically recommended the Generative Workspace.",0,2025-05-31T10:58:13Z,Subject: A Deep Concern Regarding the Discontinuation of Generative Workspace in Photoshop Beta What a tremendous problem you have created for us the users of the Generative Workspace in Photoshop Beta I have been working intensively since November 2024 and I have accumulated over a thousand images each carefully crafted with prompts composition references style guidelines and more And now without warning youve decided to discontinue this essential feature and redirect us to Firefly Web To make matters worse our entire work history is being deleted and were given a deadline to download everything Sure we can retrieve the images but what about the prompts we used What about the reference images those small yet meaningful thumbnails that helped us remember which inspirations corresponded to each file Firefly only accepts Photoshop Web version for post edition I rather to use the professional version in my Mac I have been using Photoshop since its very first version Never before have I witnessed such a disheartening and disruptive decision I have fiercely defended Photoshop and Adobe over the years even when colleagues suggested I switch to other technologies Now Im left questioning everything I honestly dont know what Ill do next but I am seriously reconsidering my trust in Adobe And with me I may take the many students to whom I had enthusiastically recommended the Generative Workspace,subject: a deep concern regarding the discontinuation of generative workspace in [product] beta what a tremendous problem you have created for us the users of the generative workspace in [product] beta i have been working intensively since november 2024 and i have accumulated over a thousand images each carefully crafted with prompts composition references style guidelines and more and now without warning youve decided to discontinue this essential feature and redirect us to [product] web to make matters worse our entire work history is being deleted and were given a deadline to download everything sure we can retrieve the images but what about the prompts we used what about the reference images those small yet meaningful thumbnails that helped us remember which inspirations corresponded to each file [product] only accepts [product] web version for post edition i rather to use the professional version in my mac i have been using [product] since its very first version never before have i witnessed such a disheartening and disruptive decision i have fiercely defended [product] and adobe over the years even when colleagues suggested i switch to other technologies now im left questioning everything i honestly dont know what ill do next but i am seriously reconsidering my trust in adobe and with me i may take the many students to whom i had enthusiastically recommended the generative workspace,"['firefly', 'photoshop']",en,TRUE,negative,TRUE
q1xuCZ1YhDI,FALSE,,UgwpCt7F9P7eDBvOyIF4AaABAg,UChn1g8gA1ApHieJarTWRQDA,@lieutenantkhaos,Adobe is a criminal company.,0,2024-10-14T19:38:55Z,Adobe is a criminal company,adobe is a criminal company,[],en,TRUE,negative,TRUE
kgNtDihZiRo,FALSE,,UgyroTt9_hljOsSPWBp4AaABAg,UCLrOlYFd7T63Z0vD4dTjv1Q,@laourse1751,"oh ffs i rly liked your videos and now you promote ugly ai generated images. like bffr those don't look like  photos, they're so so fake its so easy to see the ai.",21,2024-10-29T11:32:43Z,oh ffs i rly liked your videos and now you promote ugly ai generated images like bffr those dont look like photos theyre so so fake its so easy to see the ai,oh ffs i rly liked your videos and now you promote ugly ai generated images like bffr those dont look like photos theyre so so fake its so easy to see the ai,[],en,TRUE,negative,TRUE
kgNtDihZiRo,FALSE,,Ugzp5aFpGol3HWx62Bd4AaABAg,UCbn8_4bKAtTJT7zZd_7ciLA,@Cattitudo,Oh hell no bye,13,2024-10-23T11:19:30Z,Oh hell no bye,oh hell no bye,[],cy,FALSE,negative,TRUE
kgNtDihZiRo,FALSE,,UgzQnhiYeocnZkzfNgN4AaABAg,UCAv31OHE7UtNoTX-4kn0mrw,@torrmelling,"unless and until adobe offers photoshop as a standalone software title without a cloud subscription, I will NEVER use it again. shame on adobe's greed!",0,2024-10-16T14:39:29Z,unless and until adobe offers photoshop as a standalone software title without a cloud subscription I will NEVER use it again shame on adobes greed,unless and until adobe offers [product] as a standalone software title without a cloud subscription i will never use it again shame on adobes greed,['photoshop'],en,TRUE,negative,TRUE
iIot2bSu2k4,FALSE,,Ugw58_l2Vq9aveC3Ezt4AaABAg,UCoFN8dALK76tM7hY8eICv2w,@zawil25,"Why is Photoshop Beta not available on Samsung tablets like the Galaxy Tab S8 Ultra? This makes no sense.

We’re talking about a powerful flagship tablet with a massive screen and stylus support – a perfect device for creative work. Yet Adobe only supports phones for now?

No serious work can be done on a small phone screen. Meanwhile, professional users with premium tablets are locked out of the beta. It’s extremely frustrating to see such hardware go to waste because of artificial limitations. Tablets like the S8 Ultra are far more capable than most smartphones.",0,2025-06-05T17:34:29Z,Why is Photoshop Beta not available on Samsung tablets like the Galaxy Tab S8 Ultra This makes no sense Were talking about a powerful flagship tablet with a massive screen and stylus support a perfect device for creative work Yet Adobe only supports phones for now No serious work can be done on a small phone screen Meanwhile professional users with premium tablets are locked out of the beta Its extremely frustrating to see such hardware go to waste because of artificial limitations Tablets like the S8 Ultra are far more capable than most smartphones,why is [product] beta not available on samsung tablets like the galaxy tab s8 ultra this makes no sense were talking about a powerful flagship tablet with a massive screen and stylus support a perfect device for creative work yet adobe only supports phones for now no serious work can be done on a small phone screen meanwhile professional users with premium tablets are locked out of the beta its extremely frustrating to see such hardware go to waste because of artificial limitations tablets like the s8 ultra are far more capable than most smartphones,['photoshop'],en,TRUE,negative,TRUE
iIot2bSu2k4,FALSE,,UgxhimyfuqaH_mc4hqp4AaABAg,UCpnqhWDQPJMG8vn7sdD--Ew,@FormJune,"It's just Photoshop express, not even close to desktop version",1,2025-06-04T11:38:46Z,Its just Photoshop express not even close to desktop version,its just [product] express not even close to desktop version,['photoshop'],en,TRUE,negative,TRUE
fE1_nHllIp8,FALSE,,UgzycMIBd4YNe6QTdTJ4AaABAg,UCfUfF4SHWCdrUh2ar0RKwqQ,@greggchilds9654,"Was your objective to provide ten minutes of info into a 7 minute video? Well, congrats! You exceeded the speed of sound! I dropped out at 4 minutes because I was tired of repeat/repeat/repeat. I’m on my way to a better tutorial!",0,2025-01-21T02:13:52Z,Was your objective to provide ten minutes of info into a 7 minute video Well congrats You exceeded the speed of sound I dropped out at 4 minutes because I was tired of repeatrepeatrepeat Im on my way to a better tutorial,was your objective to provide ten minutes of info into a 7 minute video well congrats you exceeded the speed of sound i dropped out at 4 minutes because i was tired of repeatrepeatrepeat im on my way to a better tutorial,[],en,TRUE,negative,TRUE
j314UgwyqH4,TRUE,UgwGhgt5bSA_ATVQfj54AaABAg,UgwGhgt5bSA_ATVQfj54AaABAg.AAQt-vlQU6aAKc0_Rj2Gp8,UCnSxybgKR2bCX_rB1Y5ZOOw,@stormyweathers9887,"Why the bloody hell haven't you provided the sample pictures, genius??!!",0,2025-07-16T00:30:25Z,Why the bloody hell havent you provided the sample pictures genius,why the bloody hell havent you provided the sample pictures genius,[],en,TRUE,negative,TRUE
j314UgwyqH4,FALSE,,UgxOkCax0Rax2APSbVR4AaABAg,UC9YjU_eIow3n9ahSyTn9mFw,@BGdev305,Well done.. but more visual examples would have helped to 'fully' understand.,1,2024-11-03T04:29:42Z,Well done but more visual examples would have helped to fully understand,well done but more visual examples would have helped to fully understand,[],en,TRUE,positive,TRUE
DvBRj--sUMU,FALSE,,UgwSeve-uhbZScqb-vB4AaABAg,UCu4rRv9IGRpcR0UQOkhxfqg,@blackreelentertainment6663,A lotbof people with their skills will be out of a job soon.☹️,0,2025-02-14T13:11:37Z,A lotbof people with their skills will be out of a job soon:frowning_face:,a lotbof people with their skills will be out of a job soon:frowning_face:,[],en,TRUE,negative,TRUE
DvBRj--sUMU,FALSE,,UgxsSSSf51zkDAWRTpJ4AaABAg,UClDZWFrk1x92EAN8sMImDBw,@Alexandra-vl1us,"Two years later, Firefly is nothing special and just like any other image-generative AI tool,  it's not even close to becoming anything more than a tool for brainstorming.  Graphic designers and illustrators aren't going anywhere, it seems.",0,2025-02-13T13:09:41Z,Two years later Firefly is nothing special and just like any other imagegenerative AI tool its not even close to becoming anything more than a tool for brainstorming Graphic designers and illustrators arent going anywhere it seems,two years later [product] is nothing special and just like any other imagegenerative ai tool its not even close to becoming anything more than a tool for brainstorming graphic designers and illustrators arent going anywhere it seems,['firefly'],en,TRUE,negative,TRUE
DvBRj--sUMU,FALSE,,UgxXLttysGH-VEtxX1J4AaABAg,UC_rCTmVSN6xWkAb2U75ANPQ,@neno0912,Adobe is garbage ..news startup have better program for cheap price😮😮😮😮😮😮😮,0,2024-06-27T15:28:30Z,Adobe is garbage news startup have better program for cheap price:face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth:,adobe is garbage news startup have better program for cheap price:face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth:,[],en,TRUE,negative,TRUE
DvBRj--sUMU,FALSE,,UgwDPy5t2jZZL1raHgt4AaABAg,UCyfKGdU9JSgvFOxbt3zlvog,@GregoryMichalski,Thieves.,0,2024-06-11T06:14:52Z,Thieves,thieves,[],unknown,FALSE,negative,TRUE
DvBRj--sUMU,FALSE,,UgzvFUdaDEkq5Qrumk94AaABAg,UCPWdpCIV_lQ0G7DzfI3FrhQ,@janainabicalho5319,I tried it and it was not able to create what was in my mind (an awesome landscape that I dreamed of). So I think AI still have a lot to learn with human's imagination.,0,2024-05-13T14:33:47Z,I tried it and it was not able to create what was in my mind an awesome landscape that I dreamed of So I think AI still have a lot to learn with humans imagination,i tried it and it was not able to create what was in my mind an awesome landscape that i dreamed of so i think ai still have a lot to learn with humans imagination,[],en,TRUE,neutral,TRUE
DvBRj--sUMU,FALSE,,Ugx_eg27f4tYFUZ15fB4AaABAg,UCawe_-vF-DFtMIbzjJmlyOw,@mehulkumar5557,Ai is gonna eat everyone job 😂,0,2024-01-28T14:54:47Z,Ai is gonna eat everyone job :face_with_tears_of_joy:,ai is gonna eat everyone job :face_with_tears_of_joy:,[],en,TRUE,negative,TRUE
DvBRj--sUMU,FALSE,,UgzG7KPWuirMsjpJFyx4AaABAg,UC1WYeqMl0a7gsCNn_V-AiYQ,@SirS2pendous,All you people who say this is the end to graphic design shows how much you don’t understand about the profession.,0,2023-11-02T18:22:34Z,All you people who say this is the end to graphic design shows how much you dont understand about the profession,all you people who say this is the end to graphic design shows how much you dont understand about the profession,[],en,TRUE,negative,TRUE
DvBRj--sUMU,FALSE,,UgzBl2Ty9xHpLNxW3Cl4AaABAg,UCQftTIoloHwFnt8NEoapFdQ,@PankajKumar-vl5um,yipee ready to be jobless,0,2023-04-10T06:03:38Z,yipee ready to be jobless,yipee ready to be jobless,[],en,TRUE,negative,TRUE
DvBRj--sUMU,FALSE,,UgzmngLyCjVZgcgowWV4AaABAg,UCjHhFgSwmHP4W11poRqWGZg,@LOVEME-vp6wn,Well there goes my job.,2,2023-04-03T20:54:47Z,Well there goes my job,well there goes my job,[],en,TRUE,negative,TRUE
DvBRj--sUMU,FALSE,,UgzIQ7uDG0oR-fl-NCJ4AaABAg,UCITNXKpMyj7wN9Ed18pSdpw,@Mohandas.Gandhi,Wow even the carefully curated demos look awful. Put it back in the oven.,1,2023-04-02T22:52:42Z,Wow even the carefully curated demos look awful Put it back in the oven,wow even the carefully curated demos look awful put it back in the oven,[],en,TRUE,negative,TRUE
DvBRj--sUMU,FALSE,,UgwtWuW0MAV3V7NrhDR4AaABAg,UCQBVsm1vlfaGscbRVJQT7sg,@blacklavoux,"Until they demand payment, then I’m gonna use midjourney for free 😂",0,2023-04-01T07:20:07Z,Until they demand payment then Im gonna use midjourney for free :face_with_tears_of_joy:,until they demand payment then im gonna use midjourney for free :face_with_tears_of_joy:,[],en,TRUE,negative,TRUE
